epoch_idx	precision@20	recall@20	ndcg@20	precision@40	recall@40	ndcg@40	precision@60	recall@60	ndcg@60	precision@80	recall@80	ndcg@80	precision@100	recall@100	ndcg@100
110.0	0.1260179579257965	0.507732093334198	0.37695696416224833	0.08769461512565613	0.6471681594848633	0.42211454072077514	0.06739521026611328	0.7204163074493408	0.4446772000499706	0.05507110804319382	0.7664628028869629	0.4581184716014066	0.04647005721926689	0.7989507913589478	0.46678320237533444
120.0	0.127335324883461	0.5143072009086609	0.38123709688395935	0.08832335472106934	0.6547778248786926	0.42652598637439443	0.06788922101259232	0.7270024418830872	0.44894002337809225	0.05558009073138237	0.7740773558616638	0.4627384447400199	0.04691915959119797	0.8070926666259766	0.4715462759481226
130.0	0.12814371287822723	0.5198994874954224	0.3852026549627862	0.08898203819990158	0.6613345742225647	0.43092135120938796	0.06838822364807129	0.732309103012085	0.4531554071328422	0.05604790896177292	0.7818894982337952	0.46744474616793336	0.04721556976437569	0.8126182556152344	0.47579005554286236
140.0	0.12923651933670044	0.527019202709198	0.3887639887910759	0.08922155946493149	0.6631772518157959	0.4331745542682207	0.0688423216342926	0.7379416227340698	0.45638189104431365	0.05639221891760826	0.787542998790741	0.4707222923594363	0.047517966479063034	0.8187783360481262	0.4791520549693361
150.0	0.13004490733146667	0.5308816432952881	0.39230523780973037	0.08972305059432983	0.6686080694198608	0.437055048949952	0.06925150007009506	0.7431288361549377	0.46028742390642285	0.05668038874864578	0.7928219437599182	0.4746644475238702	0.04771556705236435	0.8226117491722107	0.4827571174381431
160.0	0.1308383196592331	0.5350967049598694	0.39512918782104395	0.09020210057497025	0.6729538440704346	0.43995702561325917	0.06963073462247849	0.7486734390258789	0.46349537777476657	0.05690494179725647	0.7968032360076904	0.4775142621267173	0.047883231192827225	0.8255676627159119	0.48546429760726906
170.0	0.13140718638896942	0.5387790203094482	0.397515825524902	0.09068862348794937	0.6785288453102112	0.44287317542724314	0.06993013620376587	0.7529764771461487	0.4661474620509544	0.05706961080431938	0.7994601130485535	0.47982624193702966	0.048101797699928284	0.8300257921218872	0.48813330618087863
180.0	0.13260479271411896	0.5428935885429382	0.4007119033555628	0.09101048111915588	0.6815666556358337	0.4455422242891924	0.07015469670295715	0.7562894225120544	0.4688851470950978	0.0573166161775589	0.8037035465240479	0.48278449769883186	0.048305388540029526	0.8347132802009583	0.4911677446319691
190.0	0.1335778385400772	0.5456236004829407	0.4036406782944205	0.09154191613197327	0.6856375336647034	0.4487552358744945	0.07042914628982544	0.7586840391159058	0.47168025150511184	0.05748128890991211	0.8065467476844788	0.48556155018190217	0.04842514544725418	0.8366450667381287	0.4938178582202231
200.0	0.1342664659023285	0.548297107219696	0.40591418870743	0.091878741979599	0.6883106231689453	0.45100150341304457	0.07077844440937042	0.7625036835670471	0.4742340758393087	0.05761601775884628	0.8081532716751099	0.4875622341764923	0.04852095618844032	0.8378640413284302	0.49577626285796184
